,code,display_name,date,weight
0,002299.XSHE,圣农发展,2012-01-30,0.106
1,002344.XSHE,海宁皮城,2012-01-30,0.07400000000000001
2,002378.XSHE,章源钨业,2012-01-30,0.044
3,002431.XSHE,棕榈园林,2012-01-30,0.071
4,600160.XSHG,巨化股份,2012-01-30,0.159
5,600259.XSHG,广晟有色,2012-01-30,0.133
6,600498.XSHG,烽火通信,2012-01-30,0.124
7,600783.XSHG,鲁信创投,2012-01-30,0.08199999999999999
8,601099.XSHG,太平洋,2012-01-30,0.065
9,601992.XSHG,金隅股份,2012-01-30,0.112
10,601991.XSHG,大唐发电,2012-01-30,0.21600000000000005
11,601258.XSHG,庞大集团,2012-01-30,0.071
12,601233.XSHG,桐昆股份,2012-01-30,0.079
13,601216.XSHG,内蒙君正,2012-01-30,0.042
14,600873.XSHG,梅花集团,2012-01-30,0.077
15,600770.XSHG,综艺股份,2012-01-30,0.132
16,600372.XSHG,中航电子,2012-01-30,0.127
17,600252.XSHG,中恒集团,2012-01-30,0.146
18,600098.XSHG,广州控股,2012-01-30,0.08900000000000001
19,002603.XSHE,以岭药业,2012-01-30,0.059
20,002594.XSHE,比亚迪,2012-01-30,0.04
21,000581.XSHE,威孚高科,2012-01-30,0.243
22,000629.XSHE,攀钢钒钛,2012-01-30,0.41
23,002038.XSHE,双鹭药业,2012-01-30,0.128
24,600000.XSHG,浦发银行,2012-01-30,2.178
25,600005.XSHG,武钢股份,2012-01-30,0.26
26,600008.XSHG,首创股份,2012-01-30,0.12
27,600009.XSHG,上海机场,2012-01-30,0.255
28,600010.XSHG,包钢股份,2012-01-30,0.258
29,600015.XSHG,华夏银行,2012-01-30,0.863
30,600016.XSHG,民生银行,2012-01-30,3.0410000000000004
31,600019.XSHG,宝钢股份,2012-01-30,0.569
32,600026.XSHG,中海发展,2012-01-30,0.083
33,600028.XSHG,中国石化,2012-01-30,0.677
34,600029.XSHG,南方航空,2012-01-30,0.224
35,600030.XSHG,中信证券,2012-01-30,1.5519999999999998
36,600031.XSHG,三一重工,2012-01-30,0.897
37,600036.XSHG,招商银行,2012-01-30,3.315
38,600037.XSHG,歌华有线,2012-01-30,0.109
39,600048.XSHG,保利地产,2012-01-30,0.7859999999999999
40,600050.XSHG,中国联通,2012-01-30,0.895
41,600058.XSHG,五矿发展,2012-01-30,0.212
42,600062.XSHG,双鹤药业,2012-01-30,0.098
43,600066.XSHG,宇通客车,2012-01-30,0.193
44,600068.XSHG,葛洲坝,2012-01-30,0.35200000000000004
45,600085.XSHG,同仁堂,2012-01-30,0.188
46,600089.XSHG,特变电工,2012-01-30,0.45
47,600096.XSHG,云天化,2012-01-30,0.087
48,600100.XSHG,同方股份,2012-01-30,0.333
49,600104.XSHG,上汽集团,2012-01-30,0.72
50,600108.XSHG,亚盛集团,2012-01-30,0.141
51,600109.XSHG,国金证券,2012-01-30,0.065
52,600111.XSHG,包钢稀土,2012-01-30,0.706
53,600118.XSHG,中国卫星,2012-01-30,0.131
54,600123.XSHG,兰花科创,2012-01-30,0.293
55,600125.XSHG,铁龙物流,2012-01-30,0.163
56,600132.XSHG,重庆啤酒,2012-01-30,0.141
57,600143.XSHG,金发科技,2012-01-30,0.219
58,600150.XSHG,中国船舶,2012-01-30,0.248
59,600151.XSHG,航天机电,2012-01-30,0.073
60,600153.XSHG,建发股份,2012-01-30,0.197
61,600161.XSHG,天坛生物,2012-01-30,0.079
62,600166.XSHG,福田汽车,2012-01-30,0.206
63,600169.XSHG,太原重工,2012-01-30,0.113
64,600170.XSHG,上海建工,2012-01-30,0.068
65,600177.XSHG,雅戈尔,2012-01-30,0.276
66,600183.XSHG,生益科技,2012-01-30,0.086
67,600188.XSHG,兖州煤业,2012-01-30,0.3
68,600196.XSHG,复星医药,2012-01-30,0.208
69,600208.XSHG,新湖中宝,2012-01-30,0.134
70,600216.XSHG,浙江医药,2012-01-30,0.119
71,600219.XSHG,南山铝业,2012-01-30,0.174
72,600221.XSHG,海南航空,2012-01-30,0.115
73,600256.XSHG,广汇股份,2012-01-30,0.51
74,600266.XSHG,北京城建,2012-01-30,0.111
75,600271.XSHG,航天信息,2012-01-30,0.231
76,600307.XSHG,酒钢宏兴,2012-01-30,0.071
77,600309.XSHG,烟台万华,2012-01-30,0.312
78,600316.XSHG,洪都航空,2012-01-30,0.145
79,600320.XSHG,振华重工,2012-01-30,0.18
80,600331.XSHG,宏达股份,2012-01-30,0.161
81,600348.XSHG,阳泉煤业,2012-01-30,0.466
82,600352.XSHG,浙江龙盛,2012-01-30,0.134
83,600362.XSHG,江西铜业,2012-01-30,0.45
84,600369.XSHG,西南证券,2012-01-30,0.172
85,600376.XSHG,首开股份,2012-01-30,0.14800000000000002
86,600380.XSHG,健康元,2012-01-30,0.063
87,600383.XSHG,金地集团,2012-01-30,0.498
88,600395.XSHG,盘江股份,2012-01-30,0.17
89,600415.XSHG,小商品城,2012-01-30,0.225
90,600418.XSHG,江淮汽车,2012-01-30,0.115
91,600428.XSHG,中远航运,2012-01-30,0.077
92,600432.XSHG,吉恩镍业,2012-01-30,0.12
93,600456.XSHG,宝钛股份,2012-01-30,0.08900000000000001
94,600489.XSHG,中金黄金,2012-01-30,0.469
95,600497.XSHG,驰宏锌锗,2012-01-30,0.217
96,600500.XSHG,中化国际,2012-01-30,0.104
97,600508.XSHG,上海能源,2012-01-30,0.123
98,600516.XSHG,方大炭素,2012-01-30,0.139
99,600518.XSHG,康美药业,2012-01-30,0.387
100,600519.XSHG,贵州茅台,2012-01-30,1.611
