code,display_name,date,weight
600259.XSHG,广晟有色,2013-08-29,0.12
600315.XSHG,上海家化,2013-08-29,0.5
600316.XSHG,洪都航空,2013-08-29,0.15
600252.XSHG,中恒集团,2013-08-29,0.3
002570.XSHE,*ST因美,2013-08-29,0.26
600170.XSHG,上海建工,2013-08-29,0.1
600256.XSHG,广汇能源,2013-08-29,0.58
000709.XSHE,河钢股份,2013-08-29,0.17
000156.XSHE,华数传媒,2013-08-29,0.04
000157.XSHE,中联重科,2013-08-29,0.48
002236.XSHE,大华股份,2013-08-29,0.38
000623.XSHE,吉林敖东,2013-08-29,0.25
002155.XSHE,湖南黄金,2013-08-29,0.12
600588.XSHG,用友网络,2013-08-29,0.1
000703.XSHE,恒逸石化,2013-08-29,0.05
002375.XSHE,亚厦股份,2013-08-29,0.17
000629.XSHE,攀钢钒钛,2013-08-29,0.2
600893.XSHG,航发动力,2013-08-29,0.19
002294.XSHE,信立泰,2013-08-29,0.13
600125.XSHG,铁龙物流,2013-08-29,0.11
600123.XSHG,兰花科创,2013-08-29,0.18
600089.XSHG,特变电工,2013-08-29,0.46
600895.XSHG,张江高科,2013-08-29,0.09
000012.XSHE,南玻A,2013-08-29,0.25
600085.XSHG,同仁堂,2013-08-29,0.32
601238.XSHG,广汽集团,2013-08-29,0.13
601369.XSHG,陕鼓动力,2013-08-29,0.07
000792.XSHE,盐湖股份,2013-08-29,0.22
600005.XSHG,武钢股份,2013-08-29,0.2
600340.XSHG,华夏幸福,2013-08-29,0.25
600000.XSHG,浦发银行,2013-08-29,1.91
600550.XSHG,保变电气,2013-08-29,0.08
600649.XSHG,城投控股,2013-08-29,0.21
601117.XSHG,中国化学,2013-08-29,0.4
600415.XSHG,小商品城,2013-08-29,0.16
601633.XSHG,长城汽车,2013-08-29,0.32
600642.XSHG,申能股份,2013-08-29,0.19
600009.XSHG,上海机场,2013-08-29,0.26
002092.XSHE,中泰化学,2013-08-29,0.11
600066.XSHG,宇通客车,2013-08-29,0.33
002051.XSHE,中工国际,2013-08-29,0.11
600062.XSHG,华润双鹤,2013-08-29,0.17
600060.XSHG,海信电器,2013-08-29,0.21
000937.XSHE,冀中能源,2013-08-29,0.12
601988.XSHG,中国银行,2013-08-29,0.37
600432.XSHG,退市吉恩,2013-08-29,0.07
601555.XSHG,东吴证券,2013-08-29,0.18
000933.XSHE,神火股份,2013-08-29,0.09
000422.XSHE,*ST宜化,2013-08-29,0.12
000423.XSHE,东阿阿胶,2013-08-29,0.48
601101.XSHG,昊华能源,2013-08-29,0.08
000630.XSHE,铜陵有色,2013-08-29,0.16
601390.XSHG,中国中铁,2013-08-29,0.31
600718.XSHG,东软集团,2013-08-29,0.18
601398.XSHG,工商银行,2013-08-29,1.31
600153.XSHG,建发股份,2013-08-29,0.19
600150.XSHG,中国船舶,2013-08-29,0.18
601866.XSHG,中远海发,2013-08-29,0.1
000024.XSHE,招商地产,2013-08-29,0.4
600157.XSHG,永泰能源,2013-08-29,0.13
000027.XSHE,深圳能源,2013-08-29,0.09
601098.XSHG,中南传媒,2013-08-29,0.13
601901.XSHG,方正证券,2013-08-29,0.39
600096.XSHG,云天化,2013-08-29,0.1
600100.XSHG,同方股份,2013-08-29,0.27
000780.XSHE,平庄能源,2013-08-29,0.04
600011.XSHG,华能国际,2013-08-29,0.49
600010.XSHG,包钢股份,2013-08-29,0.27
600016.XSHG,民生银行,2013-08-29,4.05
600015.XSHG,华夏银行,2013-08-29,0.61
601318.XSHG,中国平安,2013-08-29,2.33
600655.XSHG,豫园股份,2013-08-29,0.17
