,code,display_name,date,weight
0,000001.XSHE,深发展A,2011-02-14,0.78
1,000012.XSHE,南玻A,2011-02-14,0.28
2,000021.XSHE,长城开发,2011-02-14,0.13
3,000031.XSHE,中粮地产,2011-02-14,0.11
4,000059.XSHE,辽通化工,2011-02-14,0.12
5,000060.XSHG,中金岭南,2011-02-14,0.39
6,000061.XSHE,农产品,2011-02-14,0.17
7,000069.XSHE,华侨城A,2011-02-14,0.35
8,000338.XSHE,潍柴动力,2011-02-14,0.65
9,000402.XSHE,金融街,2011-02-14,0.28
10,000425.XSHE,徐工机械,2011-02-14,0.4
11,000527.XSHE,美的电器,2011-02-14,0.61
12,000528.XSHE,柳工,2011-02-14,0.31
13,000538.XSHE,云南白药,2011-02-14,0.29
14,000568.XSHE,泸州老窖,2011-02-14,0.53
15,000612.XSHE,焦作万方,2011-02-14,0.12
16,000623.XSHE,吉林敖东,2011-02-14,0.28
17,000625.XSHE,长安汽车,2011-02-14,0.19
18,000651.XSHE,格力电器,2011-02-14,0.66
19,000652.XSHE,泰达股份,2011-02-14,0.14
20,000685.XSHE,中山公用,2011-02-14,0.06
21,000686.XSHE,东北证券,2011-02-14,0.11
22,000690.XSHE,宝新能源,2011-02-14,0.12
23,000718.XSHE,苏宁环球,2011-02-14,0.11
24,000725.XSHE,京东方A,2011-02-14,0.22
25,000729.XSHE,燕京啤酒,2011-02-14,0.21
26,000776.XSHE,广发证券,2011-02-14,0.08
27,000792.XSHE,盐湖钾肥,2011-02-14,0.48
28,000807.XSHE,云铝股份,2011-02-14,0.14
29,000825.XSHE,太钢不锈,2011-02-14,0.29
30,000858.XSHE,五粮液,2011-02-14,1.15
31,000876.XSHE,新希望,2011-02-14,0.16
32,000898.XSHE,鞍钢股份,2011-02-14,0.26
33,000933.XSHE,神火股份,2011-02-14,0.26
34,000951.XSHE,中国重汽,2011-02-14,0.14
35,000959.XSHE,首钢股份,2011-02-14,0.09
36,000960.XSHE,锡业股份,2011-02-14,0.27
37,000961.XSHE,中南建设,2011-02-14,0.07
38,000969.XSHE,安泰科技,2011-02-14,0.19
39,000983.XSHE,西山煤电,2011-02-14,0.74
40,002001.XSHE,新和成,2011-02-14,0.13
41,002092.XSHE,中泰化学,2011-02-14,0.14
42,002122.XSHE,天马股份,2011-02-14,0.14
43,002142.XSHE,宁波银行,2011-02-14,0.26
44,002304.XSHE,洋河股份,2011-02-14,0.17
45,002399.XSHE,海普瑞,2011-02-14,0.18
46,002405.XSHE,四维图新,2011-02-14,0.06
47,002415.XSHE,海康威视,2011-02-14,0.07
